AGE,INCTOT
85,6500
19,17000
23,8000
78,5000
32,45600
49,11000
66,11800
18,12000
65,27700
71,2300
18,19800
93,5200
56,80000
69,34600
35,21000
78,24100
76,24100
60,38200
36,3200
76,23900
85,3700
79,2600
19,12800
29,25000
18,1200
48,5400
87,6200
53,13000
20,3600
45,30200
36,16000
41,24800
45,9130
61,34300
59,5600
65,17900
29,10000
31,8800
24,9600
63,38500
58,30000
66,41500
27,15600
54,11400
48,1400
18,4800
40,6000
38,6400
60,41300
58,10200
41,2600
39,3000
24,2700
20,2620
42,91000
46,22000
81,1200
22,8700
23,10300
67,4800
63,150
73,12700
68,3400
15,500
27,930
80,19000
78,3630
45,21800
42,15000
29,2800
50,20000
48,16000
41,46200
83,24000
74,5600
67,15600
63,13200
39,7100
64,24000
64,8000
64,3000
27,18260
67,28900
51,49400
18,8400
69,13500
30,4500
20,5300
37,10200
36,30010
36,72000
48,30800
38,32000
28,11500
28,9600
18,600
54,1000
73,18300
63,4200
56,51000
52,52010
53,24030
67,14900
63,830
56,33000
22,8000
32,31000
56,73160
26,25000
80,6100
61,6830
18,15000
16,4500
57,14500
66,78500
62,20500
58,20000
57,45000
57,25000
56,4150
38,35900
50,3300
40,9000
82,42800
45,67000
63,25000
67,13000
39,14000
54,32700
80,6000
37,7200
33,15000
43,40000
28,19800
42,35000
72,16330
75,11400
84,4100
27,11500
27,31800
23,13400
22,15600
55,3600
28,16400
26,18500
43,42800
59,8200
29,2000
50,40000
28,1100
26,13100
43,54300
18,700
46,19000
46,33500
41,9200
42,7000
39,35100
78,19900
65,11300
59,11700
61,16000
93,12000
89,27300
39,65000
69,12200
42,51000
39,2500
17,400
45,40200
53,21000
60,3800
38,15800
37,1300
32,12000
61,32000
61,28000
31,22000
46,27800
18,10100
18,16000
52,32000
56,15000
46,38000
32,28900
41,46000
20,11400
21,10400
20,13000
30,31000
44,220
16,220
19,190
21,130
66,45100
58,9000
23,6500
21,880
62,8200
31,33800
49,6000
51,20000
55,43300
58,850
75,15800
74,22300
29,2500
64,6370
56,3370
49,66000
48,66000
35,3700
41,1800
57,12600
75,3100
24,6600
64,29000
62,10200
59,27350
55,3550
19,2100
40,28900
34,4600
16,4100
37,25000
32,30000
31,47600
24,4000
43,20300
18,32000
52,61220
34,6320
61,200
56,1980
68,5400
38,4200
68,1700
66,35700
75,8800
54,9000
63,42300
72,15700
72,17000
18,3600
17,5200
93,3800
59,53000
57,13400
36,6100
35,2300
30,500
39,1500
64,69000
64,13600
60,6750
32,9000
33,7000
30,28000
74,24100
74,9000
46,29000
24,31200
72,45700
57,102640
78,33900
82,5860
66,8900
27,10300
47,34000
37,32020
28,18000
39,3700
37,6100
43,3000
51,17500
36,28500
40,19400
25,1000
61,23000
42,24000
86,28000
36,1900
62,33000
43,16000
57,24200
51,16900
20,780
79,1300
77,4400
80,11400
78,4600
64,600
23,300
58,17920
72,28000
71,11500
64,12770
52,4600
40,47600
42,27700
93,4300
45,44000
76,70000
66,14100
63,5200
64,3500
63,8400
45,82000
50,12500
58,17700
73,16000
74,19500
56,22300
66,60100
93,4900
75,4900
36,26000
26,30000
57,53500
53,22000
45,42000
34,400
32,21000
38,33740
49,72000
20,11600
42,36000
61,71000
67,53800
58,11300
40,36400
48,60300
47,4900
78,10000
45,32000
19,4500
22,2300
20,34000
19,15000
24,40000
33,34400
60,53400
59,20600
26,23900
52,30000
50,30500
62,12000
70,2400
82,36800
87,4200
44,26400
75,42800
46,4870
43,39750
17,160
73,4800
77,4300
78,21900
85,11900
47,16300
46,25000
35,35000
24,18800
53,48380
93,8500
84,3600
78,27000
66,10500
70,11200
54,19200
53,14400
41,12300
34,49000
31,7000
30,2400
31,14900
47,14000
40,15800
93,3200
68,32300
35,7100
35,22000
32,12300
46,29900
17,350
51,41000
31,6100
35,3000
58,14800
39,51000
59,14000
93,4800
87,1200
30,9900
46,5800
52,38950
51,16800
46,4900
69,8220
46,39000
16,39000
81,19300
77,4600
16,5500
67,17404
29,41000
48,17080
63,41450
59,21000
38,25000
40,2900
68,7200
68,26400
47,5000
44,18200
41,15100
19,18000
34,6500
67,9600
32,38400
42,36320
36,20
41,33200
24,50000
23,12200
80,8200
71,14600
60,37000
73,5500
66,4600
52,200
39,24000
42,2200
53,4500
43,20000
67,8400
21,10000
71,5500
61,6200
52,23730
38,14100
69,9300
62,360
45,32200
26,23000
30,35600
69,20200
34,5000
41,20900
48,36500
17,2100
55,42100
52,45100
77,22300
40,50
87,26700
69,59520
71,20200
70,10000
63,4600
41,42000
44,44600
36,3500
30,320
34,50000
67,8000
60,800
40,11120
24,9500
62,47900
62,7400
26,15600
27,150
39,2100
34,4300
78,17900
35,10200
55,3300
58,280
53,18200
25,3900
40,21500
89,5700
79,3500
39,50000
39,4000
32,43000
56,73000
56,75000
23,4800
22,16000
36,68000
34,22600
51,28400
46,50000
73,9600
76,4800
47,31000
47,45300
33,11500
25,5400
53,29400
52,9200
59,7400
54,32800
55,39000
56,17100
63,58990
45,17900
39,24030
48,17600
38,28000
44,33120
17,4400
60,350
42,200
29,18000
56,28800
48,40000
49,30000
51,3800
21,8200
40,51000
38,660
64,28100
20,6000
36,7800
25,18000
59,200
19,750
59,20000
69,15500
65,5000
48,51000
40,12200
33,13400
61,9000
34,240
43,62000
39,11500
33,2600
55,17000
68,40500
30,34340
60,6000
67,2100
75,1100
71,2400
40,24200
42,6900
57,14000
46,1300
38,19300
16,990
58,26500
54,18000
44,65000
38,52300
25,8410
53,93100
25,500
44,26800
79,31800
75,8100
25,33200
30,33000
55,10000
56,30000
58,4000
18,6500
19,25000
52,6600
36,32000
77,50900
29,700
44,42000
31,30700
78,2740
54,130
35,33000
42,13500
41,60000
39,9200
16,2100
38,12000
38,10700
32,9600
51,54000
60,87000
56,48100
32,1700
60,16800
33,1400
45,64000
35,24000
80,4500
72,9000
73,6700
21,2200
75,6000
54,39000
49,35000
76,6300
45,3300
64,40500
29,14500
46,75000
39,1800
45,40900
37,3200
38,55000
39,45760
16,2090
51,8400
62,1770
55,42000
22,16300
52,10400
23,7000
58,12600
49,40500
64,17200
20,4700
20,540
69,64100
66,11990
28,35950
34,16600
48,12060
26,25500
76,36500
71,5000
66,1800
70,6000
65,77200
66,100
39,6200
89,6100
62,2000
19,2400
54,50000
50,5700
44,1500
51,280
65,8310
18,5500
53,50150
59,42200
46,20300
16,130
68,7900
73,17000
53,36500
55,32000
34,34000
26,18200
33,3100
59,17400
34,30000
72,24100
66,26600
41,48000
45,55500
68,26000
79,8500
29,28810
53,50600
68,15100
50,14400
32,45030
26,15000
86,13600
89,17100
46,3700
18,250
66,21000
81,8000
62,19800
64,9700
75,4000
54,57000
51,4500
60,21290
50,31000
30,27100
37,27000
33,8500
48,9000
48,3700
24,7400
21,360
17,590
28,4700
71,54930
69,5800
43,26000
20,6500
26,19000
67,50310
65,70200
47,17500
48,43000
19,4200
61,3800
57,5600
39,36600
23,4
40,54000
68,42600
58,52400
26,12000
33,18200
36,49000
47,21000
51,2400
53,38000
86,2000
21,16800
43,12000
59,3000
25,2100
36,30790
39,19440
73,1300
36,10700
31,5000
74,18200
76,6100
48,19600
29,19000
56,27200
74,14380
47,17000
28,53000
26,7400
41,29000
38,26010
58,13000
45,7600
36,4600
75,18280
80,12000
67,23000
51,23800
29,3600
36,17000
74,7600
43,19300
76,7000
34,16350
56,76100
54,25200
65,3800
21,1000
37,4900
34,19800
69,13000
48,6200
46,44000
36,31300
57,39600
47,15000
93,3600
72,12000
80,13400
60,2400
51,43500
31,11000
20,19200
66,4300
47,38500
45,19100
56,47000
63,72000
60,8700
32,6340
56,45230
39,21400
49,27900
34,72060
36,45200
69,23000
48,4800
35,30100
36,4000
48,1300
54,36800
56,36800
21,8300
65,3900
32,2600
60,73000
32,14000
93,9150
68,47340
58,750
52,6100
36,46400
42,19400
26,6000
21,150
19,150
21,3000
19,1800
60,22800
54,22000
62,1400
47,3400
39,9600
34,6000
29,11000
32,3700
40,57000
17,9000
84,13700
89,4900
63,6500
46,49000
43,5800
58,9800
30,6300
49,14020
63,48000
62,60000
55,35000
47,48380
38,16300
45,14000
48,50000
53,12400
55,48000
64,4300
50,25400
56,60000
51,13900
49,21200
52,21000
48,9610
25,21000
33,4900
44,600
43,32000
43,53000
52,18600
81,11550
81,21100
86,11200
49,23000
55,76600
58,16280
65,5200
50,72000
32,60000
61,33000
58,2500
54,1300
44,32000
43,21700
23,5800
47,21500
76,6900
73,390
63,104500
68,9200
73,19000
23,20000
59,40000
20,25000
27,7000
24,10200
51,8640
23,46000
56,41000
71,8400
57,1200
34,10200
77,8900
49,11500
48,3500
50,32000
35,33600
76,6200
38,8700
45,25800
45,6200
30,16100
32,13600
71,10100
46,16700
32,9500
23,11800
47,79000
41,5700
20,6200
44,6700
24,60150
68,98400
60,61550
35,36200
52,64000
46,39500
70,17900
33,14900
25,19500
54,80000
53,2500
39,13800
50,41100
29,1000
32,36400
46,16100
43,24300
60,2000
47,1100
49,22200
21,800
28,11000
54,12200
21,6000
45,26000
42,17700
15,1700
37,71220
66,67000
51,7200
46,9500
29,11400
63,25700
76,6500
36,2600
37,2800
35,11200
16,350
50,37700
84,9600
33,6100
49,39400
39,46900
83,7110
31,13800
63,7800
33,2410
31,15400
23,3700
35,7200
27,9000
29,1100
54,14800
48,6460
49,35400
17,1900
35,27370
31,27000
61,65200
63,44100
67,12000
55,28000
47,3500
80,6400
58,2400
50,6300
50,18000
48,27000
48,73500
45,10500
39,1300
37,300
43,13100
34,21100
33,18700
44,17500
79,14000
70,39300
41,21300
40,6200
38,9400
38,20000
44,22000
55,24100
27,14100
53,11100
17,2600
30,24100
29,24200
42,54030
37,25400
35,800
69,6200
74,12200
62,5100
42,32000
47,15500
41,14200
71,6300
65,11000
30,8000
24,6500
43,21000
45,21040
76,3360
48,2200
48,8100
41,8000
41,12100
19,990
59,6000
32,37600
36,11200
16,210
28,10800
76,24900
55,2900
54,4600
59,5000
41,46600
50,17000
16,560
49,4800
52,15300
52,28300
24,650
26,11000
58,13700
53,7200
43,3200
26,660
22,1500
59,9000
35,15500
32,3600
27,21530
25,730
60,35000
25,7000
21,31000
21,28800
25,8500
63,70000
62,14200
47,30000
41,30000
63,17100
39,2200
57,250
78,28500
39,27000
27,17100
33,61000
55,39300
24,7320
74,21200
67,3000
33,17600
49,75000
59,16920
64,4600
40,5800
28,6100
62,26000
58,33000
40,41050
41,11200
21,680
45,13000
75,16500
21,4300
70,8600
45,13600
27,10500
26,27000
44,24000
20,6100
52,12500
50,42500
26,60000
19,3800
32,3650
55,72000
34,21000
31,19000
46,62000
38,38000
30,4200
63,6200
57,10500
33,45000
45,34500
41,45000
41,25800
16,4700
50,6100
62,14400
50,18500
50,13400
41,19200
63,18820
71,12500
53,10000
37,4800
27,6300
52,11000
77,6600
79,4600
79,8910
71,8910
45,24000
44,55900
31,11500
20,27000
24,15000
33,24900
29,27000
37,26370
37,4100
33,60000
31,32000
54,3500
51,4200
30,7000
35,53000
51,1400
48,5700
71,47500
70,14400
50,9100
36,20500
37,48000
67,22800
70,3500
45,6700
39,35600
20,22000
72,24400
65,27600
69,38200
29,5400
52,38000
41,1700
41,26800
21,24000
41,35600
71,19600
46,16300
82,10700
48,18000
26,11900
57,60000
52,300
63,5700
32,12500
65,11400
32,17000
83,24530
86,6700
59,8500
53,29000
31,2800
41,13200
72,6200
40,8400
42,8400
72,48500
75,19300
45,6000
51,40
48,4870
64,1500
46,89030
62,27200
61,21800
61,10400
37,7100
44,3100
38,4300
15,3800
57,11700
50,28800
45,9000
34,42700
66,15330
62,18900
27,36700
63,1110
75,67000
52,35400
49,2200
24,13700
49,38400
28,7000
25,8300
22,1100
23,13900
18,170
81,24500
55,1500
93,3100
74,10000
75,38000
44,14200
47,24200
58,710
21,5400
19,1970
42,7800
47,23400
39,24100
42,26400
70,8300
26,35300
17,1600
59,23000
74,5300
38,60010
60,18300
82,17000
40,22600
22,9600
18,830
33,23000
44,54000
47,73000
45,22000
59,7300
65,9600
70,1400
75,13500
80,5200
49,36000
16,1810
64,10100
58,2700
27,38000
55,31000
46,4000
50,25300
28,8300
55,440
80,18000
81,22600
81,4300
38,8000
38,22000
44,70000
40,6600
53,61000
51,31300
61,22700
55,40900
39,5500
74,11700
59,49720
25,4700
31,5200
40,20500
15,200
62,200
32,1000
34,1000
61,39000
35,19660
63,6930
78,16490
35,13000
39,19400
49,220
15,220
63,34300
40,18000
37,24000
58,69100
51,37500
36,42000
30,600
36,11300
22,15400
24,12900
93,7600
30,12800
25,5000
40,5300
37,31500
26,42020
50,500
36,12500
37,19200
19,2200
27,15000
57,7700
46,2000
30,2100
37,1100
77,5700
47,14600
54,12000
52,45000
35,29200
40,21000
21,6004
79,10900
75,4100
75,23400
82,5100
51,10000
46,700
49,65000
61,58430
36,39000
35,1500
20,920
17,9900
28,13000
76,33900
72,21000
38,43200
66,28500
50,37400
50,35000
15,5500
47,90000
45,240
40,16500
52,95000
53,70000
22,5000
24,4300
44,13000
61,1000
60,4110
58,17900
33,9360
56,13000
82,3600
23,31000
36,35000
45,57000
64,1400
36,7300
33,26400
34,12600
44,18500
42,55000
19,9360
59,120
58,15500
56,40000
26,22800
50,19900
38,8600
72,7200
50,21500
53,54000
29,4770
27,8400
17,3900
66,31800
25,10100
78,4000
30,16500
31,34000
37,21100
77,4800
67,26200
65,32300
71,40400
31,4300
56,54000
81,9800
75,12800
70,10100
28,11280
43,44400
37,67350
69,26600
77,4900
54,15110
16,4704
44,1400
52,70000
62,19500
55,61000
33,4200
47,56200
44,300
57,23000
46,7400
67,10800
35,5800
42,1300
81,19200
76,8200
54,26700
73,6500
76,12000
51,7700
93,4200
36,30004
30,12000
40,32000
41,1200
30,2600
38,3800
28,6500
81,27200
71,50630
69,8700
48,42700
66,47600
22,3210
47,520
19,7000
78,15700
37,13500
35,7800
93,6300
63,24300
60,4300
24,27400
26,11800
53,24000
69,28300
74,5400
48,18100
77,6200
64,37000
65,24400
68,62800
67,16100
62,15600
84,12400
77,5200
46,48000
43,34000
42,38004
36,9700
79,6000
47,16000
20,1200
40,17200
42,31000
51,51000
56,23000
32,7700
19,9700
46,14400
79,6400
43,6600
29,4200
29,24600
29,28500
32,12700
37,35000
46,6000
28,5900
49,21400
48,27400
70,57100
70,13500
27,30400
61,34220
57,5000
45,32900
53,23500
22,12800
53,11900
83,4500
79,5000
64,24200
61,18000
31,63004
64,10000
54,7000
33,9300
61,4000
82,15230
53,800
18,1300
67,17900
44,6300
33,7170
56,6000
49,46040
60,17700
55,7100
49,8000
32,49000
41,3300
88,15900
77,6420
63,1700
43,49000
37,7800
81,6300
46,2400
49,38000
36,31000
31,4800
39,43000
80,6300
41,2400
37,2200
37,10000
31,48000
34,26700
18,670
35,25000
85,13800
17,320
50,16100
18,680
23,9500
41,41400
60,66000
40,19800
38,1100
53,1000
77,7200
52,14700
20,14000
17,3200
77,6000
69,2000
40,28600
41,26300
39,3880
31,24900
39,12100
58,500
38,29500
78,6200
68,5200
48,13400
61,900
85,7100
41,103040
72,17710
68,12000
23,8504
29,37500
57,18000
42,13000
20,20000
33,55000
35,31000
48,13200
45,14400
48,47000
43,27100
60,12500
85,17600
64,4700
88,14300
38,33000
57,17500
30,24000
34,17100
19,6300
59,13000
36,14700
36,13100
72,17700
42,16300
46,20600
26,2600
34,28000
23,15000
41,12900
50,39000
71,7200
37,10860
39,19100
43,1910
16,90
85,26800
41,28100
53,27700
52,28800
64,2440
46,64000
37,11370
49,2400
77,9700
48,72500
22,18200
19,6600
35,58000
60,10
29,1400
19,690
46,540
58,18000
58,50000
45,4800
50,14300
46,11000
37,31900
36,17700
59,65800
38,54000
74,5000
74,15200
72,2200
63,10600
49,7000
62,280
58,28000
60,14700
53,41400
43,10800
53,14500
45,28000
44,15600
77,12000
44,10000
37,22000
61,41500
61,500
75,20300
36,25300
37,8200
18,410
54,45000
53,45000
87,28000
58,76000
48,50500
60,20000
69,14200
65,5100
37,60000
82,94600
20,8000
45,41000
77,26100
75,30800
67,7400
69,14400
42,4500
47,12800
25,25000
25,3500
20,500
57,41300
50,11000
48,55000
26,8400
58,25000
62,5900
65,23600
70,26200
58,39000
22,8350
55,2700
36,8000
42,33000
41,33000
22,9000
60,36500
57,140
47,33000
32,20000
37,20300
45,1500
78,5400
51,52000
49,600
51,60000
55,15600
55,17700
64,500
36,29000
34,3400
60,26900
21,5000
29,28000
55,16550
28,35500
73,67900
73,30400
32,13500
49,17700
23,80000
20,27400
17,24000
32,12010
56,29300
22,32000
64,30200
49,53300
46,24100
45,44130
36,4900
57,1000
52,5000
48,3280
72,51110
60,34000
58,35700
40,12800
34,18500
50,65000
24,17900
42,52100
39,9300
35,4900
29,32000
58,60000
56,16000
67,31250
53,79000
43,61290
42,19100
15,2800
30,13100
39,860
72,19200
30,42000
84,41000
53,80000
56,68600
64,6000
40,3500
74,17800
33,3600
29,100150
25,38400
50,72250
50,2400
56,32800
20,24000
24,32600
48,81000
66,4400
69,13300
54,42000
83,9300
60,45200
20,6450
51,66000
68,5500
39,53000
82,17700
78,3600
80,12800
78,24200
67,27000
77,13200
69,2800
74,7000
35,26900
57,19880
87,6300
76,30000
56,4400
73,66000
74,29300
53,400
38,51000
50,48300
49,47500
38,21400
46,14600
21,500
22,2400
20,23000
21,23000
21,12000
26,1000
28,2400
27,4500
22,6500
83,16800
37,20000
69,6700
68,4100
48,15400
60,50000
46,26200
39,15400
38,18700
31,38700
47,68000
39,4300
64,23100
67,4300
49,84500
41,5300
25,4200
69,11800
72,7300
54,5600
21,9600
20,13500
59,2100
63,24800
61,5000
47,18000
45,63000
44,4900
58,8700
60,77000
62,4200
77,5300
83,2280
45,42900
40,74000
39,17000
19,3200
28,33900
68,33400
64,15200
29,3500
19,1500
39,76000
32,44550
33,1600
37,26020
35,39000
63,5900
47,2100
85,6000
57,17000
71,8300
52,13500
72,14700
59,4620
86,25300
77,17600
33,21500
50,64030
39,12030
55,68410
47,32700
44,13400
35,10000
31,15000
33,9030
67,22400
60,28800
66,39300
70,51100
24,740
25,1600
45,45000
61,6600
76,42000
46,86000
84,49500
82,38800
51,55200
49,38980
38,7200
47,78000
61,44300
55,50000
27,604
64,5500
62,4250
53,62050
53,10690
60,28500
60,11000
43,22800
37,30000
51,89270
43,43800
41,52000
47,12400
23,3100
59,42000
55,6800
16,190
67,23900
48,9500
19,900
65,35800
72,10500
46,37900
63,13300
48,60000
44,34000
53,56460
52,21960
26,3200
41,50300
47,62010
24,7000
33,32500
52,27300
33,14300
64,40000
42,10000
34,3070
38,47700
28,6000
73,6300
30,16000
27,36400
41,19600
44,55380
61,83000
48,15880
48,4500
28,44500
86,24100
44,90000
44,9000
28,17400
51,33430
50,15000
18,5000
49,18800
65,21850
41,18500
59,26400
26,12500
54,41510
58,24050
66,21200
64,66100
23,9200
41,64000
50,13700
43,96400
28,10000
57,21000
67,26400
42,11100
70,9400
23,3800
26,30100
26,24030
47,22600
36,27500
16,1250
15,750
48,26000
16,300
82,27000
88,17020
29,50000
60,16300
50,14000
47,2580
45,10000
55,27400
45,23700
67,4200
62,3000
72,1700
67,13500
64,28500
62,25600
30,35000
53,32000
43,45000
42,68280
36,26600
35,18100
55,63000
46,42900
70,7000
69,2700
47,6100
38,50100
62,50000
53,17000
49,10400
85,36200
38,4000
26,42000
63,32000
73,22710
19,250
27,980
87,20000
41,40600
60,11400
57,4100
46,360
49,102800
52,8800
24,43000
71,2600
51,37100
39,900
40,75500
38,32600
42,54000
40,28100
26,28400
25,18600
36,48900
72,18200
38,22100
58,22000
59,1400
32,29960
61,75500
53,16110
37,3100
31,16600
50,6200
50,2800
78,6100
48,34000
59,58000
43,39100
40,3800
41,24000
41,880
58,104000
47,35600
33,36000
24,1300
42,26000
26,20000
41,28000
18,320
48,68000
48,21500
52,25000
22,40000
22,14100
19,500
62,16200
49,29400
61,29000
58,88000
28,26600
41,8500
62,30900
48,520
22,50
15,1470
77,73600
55,55000
36,26500
40,8000
41,27400
30,38500
68,12200
39,39000
19,8400
36,27000
68,11100
71,9700
63,47100
63,9300
57,62250
38,55300
57,95700
65,70000
57,3730
50,31800
48,2400
17,3300
16,3400
27,17000
49,17600
22,1300
27,45600
26,35200
79,8400
73,12000
59,36000
41,20600
21,16100
25,34700
46,53000
56,37000
55,11580
23,1000
64,7900
67,50390
75,5500
40,24000
16,2400
66,10400
60,8000
58,17000
33,69300
30,4300
63,6700
33,23500
23,10200
22,5900
28,13300
66,44700
75,6500
67,27500
64,3600
59,55000
82,13600
57,29100
32,45000
29,26800
38,2000
68,48000
69,12000
25,6600
60,57000
28,42000
60,28210
57,20
50,94000
19,1220
54,36450
22,12300
40,35150
25,3700
49,25340
45,90100
45,70160
37,36500
51,46000
50,44000
69,46100
46,12300
73,25900
70,8000
31,14800
32,7000
44,43500
64,17430
25,20800
77,11900
57,74000
62,87000
41,40800
48,40700
70,16600
47,39000
46,12500
45,2300
44,82000
61,42000
29,1200
32,4000
39,12700
40,16800
19,13000
20,9500
25,20200
34,24000
42,1500
48,35000
37,25300
31,35000
32,16800
31,2070
34,42020
31,33900
28,14000
26,13810
70,17600
42,43200
40,41500
21,550
57,19300
51,67100
70,4700
57,6900
46,51150
44,26700
34,45000
19,5400
38,15000
33,9000
85,4300
65,2000
74,95600
26,21900
26,4000
38,8500
48,49000
40,31000
56,3400
25,1800
29,30000
77,13300
47,2400
34,9000
16,760
41,19000
61,11800
39,15000
55,16000
93,15040
17,3020
32,15000
24,31000
24,29830
25,20000
34,9600
85,4800
37,43000
31,46000
64,33800
33,31000
39,32300
20,9800
24,13000
66,47200
21,4600
20,21300
19,6200
21,42000
50,41000
20,5100
53,11800
54,14200
28,170
26,36000
16,25000
74,16700
49,56000
47,53000
24,14050
29,9600
67,19500
36,21900
21,16000
37,54500
34,11000
32,1500
24,37700
23,11400
45,39300
65,5600
35,6400
40,6100
24,9100
45,47000
59,44000
44,7200
47,11500
45,44100
34,51080
32,26000
78,5500
66,24320
30,29330
57,6000
18,13300
79,24100
31,1900
35,1970
40,48000
30,45600
42,80000
47,24800
17,570
71,2920
77,5100
40,14400
48,70330
40,5200
41,16800
22,29000
21,2400
32,25700
49,91100
35,35300
93,22200
28,5800
42,14500
24,15440
19,2030
21,6350
46,14000
54,19500
34,23800
28,22600
82,15300
62,73950
57,17800
27,25000
25,30
65,52000
60,6300
29,22500
24,17700
21,1300
44,25500
64,20300
51,25100
52,24040
39,93700
18,7900
81,20200
51,7400
62,5600
30,3100
27,1800
21,1420
26,13700
32,10080
36,12000
36,8580
16,2700
45,9900
26,28800
59,20900
31,29000
58,28500
82,4400
31,22600
66,10600
45,360
23,260
33,2400
55,11400
36,7400
27,9300
68,21200
53,47600
67,10000
20,7200
68,9800
35,26000
32,33000
48,20100
52,58100
20,5800
23,22700
56,31200
71,22680
74,9300
19,17300
19,9000
41,37000
37,28710
63,28900
30,5200
68,16700
43,33000
59,37000
88,9700
62,18200
57,8000
20,2400
55,40800
49,47000
21,10170
29,39000
45,93000
41,9900
16,64
41,40040
31,42000
17,140
39,58000
52,5500
54,26000
51,2100
38,35500
73,29100
35,16500
42,47000
33,22000
48,7100
46,33100
50,47000
63,5100
19,7900
75,28300
79,7300
41,31300
57,6440
25,16950
23,8600
51,27120
52,88000
64,53000
62,59040
61,85000
51,64000
27,1300
34,36600
24,3900
24,3500
25,14000
59,43600
54,10000
33,7800
40,3000
51,16000
55,11000
41,55000
41,27100
88,6400
47,11000
47,7900
58,61300
62,70400
77,12300
45,49000
36,38400
40,4000
43,42000
60,9200
44,48160
37,4000
64,6720
44,50000
33,25700
79,10300
63,9700
40,4
20,4400
47,75000
70,29500
49,1590
39,42100
38,18500
22,6800
72,15500
71,96100
58,40700
49,28600
60,27000
21,48000
67,13700
51,15100
55,17200
34,11400
33,600
41,44200
48,10000
55,5000
70,20000
75,23900
34,38000
29,23300
71,62600
