Sample Number,Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Delta 15 N (o/oo),Delta 13 C (o/oo),culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,studyName_PAL0809,studyName_PAL0910,Species_Chinstrap penguin (Pygoscelis antarctica),Species_Gentoo penguin (Pygoscelis papua),Island_Dream,Island_Torgersen,Individual ID_N100A2,Individual ID_N10A1,Individual ID_N10A2,Individual ID_N11A1,Individual ID_N11A2,Individual ID_N12A1,Individual ID_N12A2,Individual ID_N13A1,Individual ID_N13A2,Individual ID_N14A1,Individual ID_N14A2,Individual ID_N15A1,Individual ID_N15A2,Individual ID_N16A1,Individual ID_N16A2,Individual ID_N17A1,Individual ID_N17A2,Individual ID_N18A1,Individual ID_N18A2,Individual ID_N19A1,Individual ID_N19A2,Individual ID_N1A1,Individual ID_N1A2,Individual ID_N20A1,Individual ID_N20A2,Individual ID_N21A1,Individual ID_N21A2,Individual ID_N22A1,Individual ID_N22A2,Individual ID_N23A1,Individual ID_N23A2,Individual ID_N24A1,Individual ID_N24A2,Individual ID_N25A1,Individual ID_N25A2,Individual ID_N26A1,Individual ID_N26A2,Individual ID_N27A1,Individual ID_N27A2,Individual ID_N28A1,Individual ID_N28A2,Individual ID_N29A1,Individual ID_N29A2,Individual ID_N2A1,Individual ID_N2A2,Individual ID_N30A1,Individual ID_N30A2,Individual ID_N31A1,Individual ID_N31A2,Individual ID_N32A1,Individual ID_N32A2,Individual ID_N33A1,Individual ID_N33A2,Individual ID_N34A1,Individual ID_N34A2,Individual ID_N35A1,Individual ID_N35A2,Individual ID_N36A1,Individual ID_N36A2,Individual ID_N37A1,Individual ID_N37A2,Individual ID_N38A1,Individual ID_N38A2,Individual ID_N39A1,Individual ID_N39A2,Individual ID_N3A1,Individual ID_N3A2,Individual ID_N40A1,Individual ID_N40A2,Individual ID_N41A1,Individual ID_N41A2,Individual ID_N42A1,Individual ID_N42A2,Individual ID_N43A1,Individual ID_N43A2,Individual ID_N44A1,Individual ID_N44A2,Individual ID_N45A1,Individual ID_N45A2,Individual ID_N46A1,Individual ID_N46A2,Individual ID_N47A1,Individual ID_N47A2,Individual ID_N48A1,Individual ID_N48A2,Individual ID_N49A1,Individual ID_N49A2,Individual ID_N4A1,Individual ID_N4A2,Individual ID_N50A1,Individual ID_N50A2,Individual ID_N51A1,Individual ID_N51A2,Individual ID_N53A1,Individual ID_N53A2,Individual ID_N54A1,Individual ID_N54A2,Individual ID_N55A1,Individual ID_N55A2,Individual ID_N56A1,Individual ID_N56A2,Individual ID_N58A1,Individual ID_N58A2,Individual ID_N5A1,Individual ID_N5A2,Individual ID_N60A1,Individual ID_N60A2,Individual ID_N61A1,Individual ID_N61A2,Individual ID_N62A1,Individual ID_N62A2,Individual ID_N63A1,Individual ID_N63A2,Individual ID_N64A1,Individual ID_N64A2,Individual ID_N65A1,Individual ID_N65A2,Individual ID_N66A1,Individual ID_N66A2,Individual ID_N67A1,Individual ID_N67A2,Individual ID_N68A1,Individual ID_N68A2,Individual ID_N69A1,Individual ID_N69A2,Individual ID_N6A1,Individual ID_N6A2,Individual ID_N70A1,Individual ID_N70A2,Individual ID_N71A1,Individual ID_N71A2,Individual ID_N72A1,Individual ID_N72A2,Individual ID_N73A1,Individual ID_N73A2,Individual ID_N74A1,Individual ID_N74A2,Individual ID_N75A1,Individual ID_N75A2,Individual ID_N76A1,Individual ID_N76A2,Individual ID_N77A1,Individual ID_N77A2,Individual ID_N78A1,Individual ID_N78A2,Individual ID_N79A1,Individual ID_N79A2,Individual ID_N7A1,Individual ID_N7A2,Individual ID_N80A1,Individual ID_N80A2,Individual ID_N81A1,Individual ID_N81A2,Individual ID_N82A1,Individual ID_N82A2,Individual ID_N83A1,Individual ID_N83A2,Individual ID_N84A1,Individual ID_N84A2,Individual ID_N85A1,Individual ID_N85A2,Individual ID_N86A1,Individual ID_N86A2,Individual ID_N87A1,Individual ID_N87A2,Individual ID_N88A1,Individual ID_N88A2,Individual ID_N89A1,Individual ID_N89A2,Individual ID_N8A1,Individual ID_N8A2,Individual ID_N90A1,Individual ID_N90A2,Individual ID_N92A1,Individual ID_N92A2,Individual ID_N93A1,Individual ID_N93A2,Individual ID_N94A1,Individual ID_N94A2,Individual ID_N95A1,Individual ID_N95A2,Individual ID_N96A1,Individual ID_N96A2,Individual ID_N98A1,Individual ID_N98A2,Individual ID_N99A1,Individual ID_N99A2,Individual ID_N9A1,Individual ID_N9A2,Clutch Completion_Yes,Date Egg_11/10/08,Date Egg_11/10/09,Date Egg_11/11/07,Date Egg_11/11/08,Date Egg_11/12/07,Date Egg_11/12/09,Date Egg_11/13/07,Date Egg_11/13/08,Date Egg_11/13/09,Date Egg_11/14/08,Date Egg_11/14/09,Date Egg_11/15/07,Date Egg_11/15/08,Date Egg_11/15/09,Date Egg_11/16/07,Date Egg_11/16/09,Date Egg_11/17/08,Date Egg_11/17/09,Date Egg_11/18/07,Date Egg_11/18/09,Date Egg_11/19/07,Date Egg_11/19/09,Date Egg_11/2/08,Date Egg_11/20/09,Date Egg_11/21/07,Date Egg_11/21/09,Date Egg_11/22/07,Date Egg_11/22/09,Date Egg_11/23/09,Date Egg_11/24/08,Date Egg_11/25/08,Date Egg_11/25/09,Date Egg_11/26/07,Date Egg_11/27/07,Date Egg_11/27/09,Date Egg_11/28/07,Date Egg_11/29/07,Date Egg_11/3/08,Date Egg_11/30/07,Date Egg_11/4/08,Date Egg_11/5/08,Date Egg_11/6/08,Date Egg_11/7/08,Date Egg_11/8/08,Date Egg_11/9/07,Date Egg_11/9/08,Date Egg_11/9/09,Date Egg_12/1/09,Date Egg_12/3/07,Sex_FEMALE,Sex_MALE,Comments_Nest never observed with full clutch.,Comments_Nest never observed with full clutch. Not enough blood for isotopes.,Comments_No blood sample obtained for sexing.,Comments_No blood sample obtained.,Comments_Not enough blood for isotopes.,Comments_Sexing primers did not amplify. Not enough blood for isotopes.,species_Chinstrap,species_Gentoo,island_Dream,island_Torgersen,sex_FEMALE,sex_MALE
115.0,39.6,20.7,191.0,3900.0,8.80967,-26.78958,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
116.0,42.7,18.3,196.0,4075.0,8.91434,-26.42018,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
117.0,38.6,17.0,188.0,2900.0,9.18021,-25.77264,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
118.0,37.3,20.5,199.0,3775.0,9.49645,-26.36678,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
119.0,35.7,17.0,189.0,3350.0,8.96436,-23.90309,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
120.0,41.1,18.6,189.0,3325.0,9.32277,-26.09989,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
121.0,36.2,17.2,187.0,3150.0,9.04296,-26.19444,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
122.0,37.7,19.8,198.0,3500.0,9.11066,-26.42563,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
123.0,40.2,17.0,176.0,3450.0,9.30722,-25.61039,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
124.0,41.4,18.5,202.0,3875.0,9.59462,-25.42621,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
